date,day_of_week,entry_time,entry_hour,direction,fvg_type,entry_price,stop_price,target_price,exit_price,outcome,pnl,fc_bullish,fc_range_pct,fc_body_ratio,fvg_size_pct,risk_pct,max_favorable_r,max_adverse_r,time_in_trade_min,aligned_with_fc,aligned_with_day,day_bullish,day_range_pct,fc_range_bucket,fc_body_bucket
2020-01-24,Friday,10:18,10,SHORT,bearish,566.15,567.5,558.72,567.5,LOSS,-1000.0,False,1.324,0.394,0.054,0.238,3.64,1.09,55,True,True,False,4.446,1-1.5%,30-50%
2020-01-27,Monday,11:53,11,LONG,bullish,550.27,549.5,554.54,554.54,WIN,5500.0,True,1.968,0.691,0.156,0.141,6.1,0.73,19,True,True,True,4.627,1.5-2%,50-70%
2020-01-28,Tuesday,09:50,9,SHORT,bearish,568.11,570.73,553.7,570.73,LOSS,-1000.0,True,1.862,0.562,0.182,0.461,0.36,1.05,5,False,False,True,3.335,1.5-2%,50-70%
2020-01-29,Wednesday,10:31,10,LONG,bullish,573.1,571.16,583.77,571.16,LOSS,-1000.0,False,0.728,0.584,0.015,0.338,0.25,1.01,20,False,True,True,16.142,0.5-1%,50-70%
2020-01-30,Thursday,09:41,9,LONG,bullish,639.04,636.42,653.45,636.42,LOSS,-1000.0,False,2.311,0.058,0.476,0.41,0.37,1.02,1,False,True,True,5.129,2-3%,<30%
2020-01-31,Friday,09:46,9,SHORT,bearish,642.0,644.63,627.52,644.63,LOSS,-1000.0,True,1.075,0.591,0.061,0.41,3.6,1.01,128,False,False,True,3.591,1-1.5%,50-70%
2020-02-03,Monday,09:43,9,LONG,bullish,695.69,691.55,718.46,718.46,WIN,5500.0,True,1.69,0.921,0.585,0.595,5.75,0.4,15,True,True,True,21.834,1.5-2%,>70%
2020-02-04,Tuesday,09:40,9,LONG,bullish,885.56,866.58,989.95,866.58,LOSS,-1000.0,False,6.255,0.693,0.843,2.143,2.88,1.29,42,False,True,True,23.36,>3%,50-70%
2020-02-05,Wednesday,10:00,10,LONG,bullish,801.42,792.02,853.13,792.02,LOSS,-1000.0,False,4.618,0.18,0.633,1.173,0.06,1.11,2,False,False,False,21.163,>3%,<30%
2020-02-06,Thursday,09:57,9,LONG,bullish,704.5,700.0,729.25,729.25,WIN,5500.0,False,3.071,0.07,0.229,0.639,6.78,0.63,13,False,True,True,14.807,>3%,<30%
2020-02-07,Friday,10:14,10,SHORT,bearish,742.25,751.36,692.14,751.36,LOSS,-1000.0,True,5.301,0.561,0.597,1.227,0.8,1.05,102,False,False,True,6.335,>3%,50-70%
2020-02-10,Monday,09:49,9,SHORT,bearish,794.01,802.93,744.95,773.6,TIMEOUT,2288.12,True,2.506,0.23,0.29,1.123,4.66,0.55,459,False,False,True,8.952,2-3%,<30%
2020-02-11,Tuesday,10:48,10,LONG,bullish,769.02,766.0,785.63,770.0,TIMEOUT,324.5,False,1.977,0.338,0.2,0.393,4.8,0.46,399,False,False,False,3.637,1.5-2%,30-50%
2020-02-12,Wednesday,09:56,9,SHORT,bearish,775.35,780.34,747.89,780.34,LOSS,-1000.0,True,1.058,0.755,0.19,0.644,0.63,1.19,15,False,True,False,5.962,1-1.5%,>70%
2020-02-13,Thursday,10:02,10,LONG,bullish,762.68,758.14,787.65,787.65,WIN,5500.0,True,3.028,0.415,0.335,0.595,5.58,0.52,87,True,True,True,14.115,>3%,30-50%
2020-02-14,Friday,09:39,9,SHORT,bearish,795.14,802.92,752.35,802.92,LOSS,-1000.0,True,2.709,0.817,0.161,0.978,0.02,1.05,7,False,True,False,4.726,2-3%,>70%
2020-02-18,Tuesday,12:37,12,LONG,bullish,846.41,845.42,851.86,845.42,LOSS,-1000.0,True,2.239,0.366,0.114,0.117,1.26,1.42,9,True,True,True,14.566,2-3%,30-50%
2020-02-19,Wednesday,12:58,12,SHORT,bearish,918.42,920.63,906.26,920.63,LOSS,-1000.0,False,2.134,0.335,0.199,0.241,0.22,1.01,2,True,False,True,6.155,2-3%,30-50%
2020-02-20,Thursday,09:49,9,LONG,bullish,902.67,898.82,923.88,898.82,LOSS,-1000.0,False,2.317,0.625,0.186,0.427,2.16,1.1,82,False,False,False,6.186,2-3%,50-70%
2020-02-21,Friday,11:47,11,SHORT,bearish,898.39,900.8,885.14,885.14,WIN,5500.0,False,1.812,0.232,0.244,0.268,5.6,0.59,86,True,True,False,4.311,1.5-2%,<30%
2020-02-24,Monday,09:44,9,LONG,bullish,849.04,844.71,872.86,844.71,LOSS,-1000.0,True,2.875,0.169,0.592,0.51,3.34,1.41,80,True,False,False,5.873,2-3%,<30%
2020-02-25,Tuesday,09:53,9,SHORT,bearish,841.7,844.49,826.37,826.37,WIN,5500.0,False,1.209,0.166,0.3,0.331,5.57,0.46,24,True,True,False,8.237,1-1.5%,<30%
2020-02-26,Wednesday,13:24,13,LONG,bullish,787.97,785.11,803.7,785.11,LOSS,-1000.0,True,1.743,0.081,0.182,0.363,1.85,1.21,9,True,False,False,6.851,1.5-2%,<30%
2020-02-27,Thursday,10:01,10,SHORT,bearish,718.2,724.77,682.08,682.08,WIN,5500.0,False,2.359,0.441,0.222,0.914,6.36,0.24,19,True,True,False,16.99,2-3%,30-50%
2020-02-28,Friday,10:07,10,SHORT,bearish,621.54,628.18,585.03,628.18,LOSS,-1000.0,True,4.621,0.601,0.143,1.068,0.44,1.57,8,False,False,True,12.248,>3%,50-70%
2020-03-02,Monday,10:12,10,SHORT,bearish,696.38,698.49,684.77,698.49,LOSS,-1000.0,False,2.787,0.321,0.328,0.303,0.0,1.66,1,True,False,True,15.27,2-3%,30-50%
2020-03-03,Tuesday,09:56,9,SHORT,bearish,770.68,779.03,724.76,779.03,LOSS,-1000.0,False,3.845,0.758,0.151,1.083,0.52,2.91,4,True,True,False,13.383,>3%,>70%
2020-03-04,Wednesday,09:52,9,SHORT,bearish,744.06,749.87,712.11,749.87,LOSS,-1000.0,False,1.514,0.707,0.105,0.781,1.37,1.01,22,True,True,False,8.778,1.5-2%,>70%
2020-03-05,Thursday,13:22,13,LONG,bullish,732.0,728.0,753.98,728.0,LOSS,-1000.0,True,1.641,0.286,0.143,0.546,0.96,1.0,32,True,False,False,4.584,1.5-2%,<30%
2020-03-06,Friday,10:36,10,LONG,bullish,701.31,698.06,719.19,698.06,LOSS,-1000.0,True,2.105,0.289,0.034,0.464,1.36,1.08,29,True,False,False,4.945,2-3%,<30%
2020-03-09,Monday,15:20,15,SHORT,bearish,613.43,616.39,597.15,616.39,LOSS,-1000.0,True,3.252,0.637,0.245,0.483,0.07,1.49,2,False,True,False,9.623,>3%,50-70%
2020-03-10,Tuesday,09:47,9,SHORT,bearish,645.07,650.33,616.14,650.33,LOSS,-1000.0,False,2.545,0.483,0.635,0.815,0.01,1.23,2,True,True,False,11.348,2-3%,30-50%
2020-03-11,Wednesday,09:46,9,SHORT,bearish,643.12,647.81,617.3,647.81,LOSS,-1000.0,True,2.125,0.38,0.445,0.73,0.44,1.25,6,False,False,True,6.503,2-3%,30-50%
2020-03-12,Thursday,11:07,11,SHORT,bearish,563.62,566.9,545.57,566.9,LOSS,-1000.0,False,2.475,0.828,0.558,0.582,5.29,1.03,110,True,True,False,16.426,2-3%,>70%
2020-03-13,Friday,09:46,9,SHORT,bearish,566.26,574.68,519.95,519.95,WIN,5500.0,False,3.274,0.352,0.508,1.487,5.79,0.74,108,True,True,False,18.854,>3%,30-50%
2020-03-16,Monday,10:05,10,LONG,bullish,456.9,450.0,494.85,494.85,WIN,5500.0,False,1.985,0.892,1.805,1.51,5.5,0.86,75,False,False,False,15.104,1.5-2%,>70%
2020-03-17,Tuesday,11:37,11,SHORT,bearish,432.4,434.77,419.36,434.77,LOSS,-1000.0,False,2.255,0.046,0.317,0.548,1.81,1.74,5,True,True,False,18.22,2-3%,<30%
2020-03-18,Wednesday,10:51,10,SHORT,bearish,385.65,389.26,365.79,389.26,LOSS,-1000.0,True,3.046,0.048,0.49,0.936,0.55,1.2,6,False,True,False,13.486,>3%,<30%
2020-03-19,Thursday,09:49,9,LONG,bullish,369.65,364.24,399.4,399.4,WIN,5500.0,False,2.827,0.204,0.102,1.464,5.61,0.22,5,False,True,True,27.671,2-3%,<30%
2020-03-20,Friday,13:25,13,SHORT,bearish,439.0,442.12,421.84,442.12,LOSS,-1000.0,True,2.94,0.03,0.561,0.711,0.7,1.48,5,False,False,True,13.571,2-3%,<30%
2020-03-23,Monday,10:00,10,SHORT,bearish,428.37,432.13,407.66,432.13,LOSS,-1000.0,False,5.102,0.082,0.786,0.879,1.96,2.03,12,True,False,True,11.328,>3%,<30%
2020-03-24,Tuesday,09:42,9,SHORT,bearish,475.0,480.77,443.27,480.77,LOSS,-1000.0,True,2.68,0.231,0.316,1.215,0.17,1.14,8,False,False,True,17.978,2-3%,<30%
2020-03-25,Wednesday,12:09,12,SHORT,bearish,544.42,547.71,526.32,547.71,LOSS,-1000.0,True,2.78,0.034,0.237,0.604,0.18,1.02,5,False,True,False,10.785,2-3%,<30%
2020-03-26,Thursday,10:39,10,SHORT,bearish,543.08,546.53,524.1,524.1,WIN,5500.0,False,2.181,0.175,0.162,0.635,5.79,0.62,148,True,True,False,9.032,2-3%,<30%
2020-03-27,Friday,10:46,10,SHORT,bearish,498.18,500.3,486.52,500.3,LOSS,-1000.0,True,1.988,0.076,0.629,0.426,0.57,1.33,6,False,True,False,6.134,1.5-2%,<30%
2020-03-30,Monday,09:47,9,LONG,bullish,501.34,497.26,523.8,503.0,TIMEOUT,406.59,False,2.443,0.292,0.575,0.814,3.75,0.94,453,False,False,False,5.974,2-3%,<30%
2020-03-31,Tuesday,09:50,9,LONG,bullish,514.56,510.68,535.9,535.9,WIN,5500.0,True,2.67,0.444,0.502,0.754,5.64,0.14,20,True,True,True,9.403,2-3%,30-50%
2020-04-01,Wednesday,10:30,10,SHORT,bearish,506.59,508.4,496.61,508.4,LOSS,-1000.0,True,2.527,0.739,0.047,0.358,0.0,1.32,1,False,True,False,7.681,2-3%,>70%
2020-04-02,Thursday,10:05,10,SHORT,bearish,476.69,479.48,461.34,479.48,LOSS,-1000.0,False,1.925,0.13,0.639,0.585,0.42,1.41,4,True,False,True,20.771,1.5-2%,<30%
2020-04-03,Friday,09:50,9,LONG,bullish,501.6,497.63,523.4,497.63,LOSS,-1000.0,False,3.743,0.13,0.5,0.79,0.98,2.04,8,False,False,False,11.858,>3%,<30%
2020-04-06,Monday,10:39,10,LONG,bullish,508.69,506.5,520.72,506.5,LOSS,-1000.0,False,2.492,0.768,0.059,0.43,2.2,1.22,22,False,True,True,4.562,2-3%,>70%
2020-04-07,Tuesday,10:17,10,LONG,bullish,550.3,544.2,583.85,544.2,LOSS,-1000.0,False,1.665,0.67,0.322,1.108,0.07,1.36,6,False,True,True,6.917,1.5-2%,50-70%
2020-04-08,Wednesday,09:46,9,SHORT,bearish,549.26,552.0,534.18,534.18,WIN,5500.0,True,1.12,0.027,0.214,0.499,5.81,0.18,26,False,False,True,5.953,1-1.5%,<30%
2020-04-09,Thursday,09:47,9,LONG,bullish,572.57,568.71,593.78,568.71,LOSS,-1000.0,False,1.994,0.084,0.601,0.674,0.42,1.7,4,False,True,True,10.006,1.5-2%,<30%
2020-04-13,Monday,09:56,9,LONG,bullish,591.68,586.97,617.58,617.58,WIN,5500.0,False,0.967,0.865,0.223,0.796,5.9,0.83,111,False,True,True,17.362,0.5-1%,>70%
2020-04-14,Tuesday,11:17,11,LONG,bullish,718.67,714.19,743.3,714.19,LOSS,-1000.0,True,3.315,0.661,0.273,0.623,4.47,1.18,209,True,True,True,10.864,>3%,50-70%
2020-04-15,Wednesday,10:06,10,LONG,bullish,742.65,736.6,775.92,736.6,LOSS,-1000.0,True,2.696,0.024,0.401,0.815,0.85,1.0,18,True,False,False,7.018,2-3%,<30%
2020-04-16,Thursday,09:44,9,LONG,bullish,720.47,715.32,748.79,715.32,LOSS,-1000.0,False,2.319,0.501,0.346,0.715,0.9,1.02,5,False,True,True,11.52,2-3%,50-70%
2020-04-17,Friday,12:30,12,SHORT,bearish,761.08,762.11,755.42,762.11,LOSS,-1000.0,False,1.786,0.353,0.021,0.135,2.37,1.21,19,True,True,False,4.855,1.5-2%,30-50%
2020-04-20,Monday,09:43,9,LONG,bullish,731.82,725.01,769.29,748.0,TIMEOUT,2374.93,False,1.566,0.02,0.113,0.931,4.95,0.68,489,False,False,False,7.103,1.5-2%,<30%
2020-04-21,Tuesday,10:33,10,SHORT,bearish,737.19,739.52,724.38,724.38,WIN,5500.0,True,2.393,0.377,0.087,0.316,5.8,0.41,11,False,True,False,10.778,2-3%,30-50%
2020-04-22,Wednesday,09:44,9,SHORT,bearish,702.95,706.88,681.33,706.88,LOSS,-1000.0,True,1.799,0.32,0.363,0.559,3.62,1.09,56,False,False,True,8.783,1.5-2%,30-50%
2020-04-23,Thursday,10:41,10,LONG,bullish,732.94,729.78,750.31,729.78,LOSS,-1000.0,False,1.414,0.046,0.059,0.431,0.0,1.16,3,False,False,False,5.634,1-1.5%,<30%
2020-04-24,Friday,09:59,9,SHORT,bearish,701.52,705.48,679.77,705.48,LOSS,-1000.0,True,1.096,0.069,0.074,0.564,0.31,1.02,2,False,False,True,4.839,1-1.5%,<30%
2020-04-27,Monday,09:42,9,LONG,bullish,763.54,756.12,804.38,804.38,WIN,5500.0,True,2.016,0.595,0.441,0.972,5.51,0.41,401,True,True,True,9.805,2-3%,50-70%
2020-04-28,Tuesday,10:08,10,SHORT,bearish,778.66,783.0,754.81,776.79,TIMEOUT,431.87,False,1.628,0.029,0.292,0.557,5.07,0.89,472,True,True,False,6.138,1.5-2%,<30%
2020-04-29,Wednesday,10:25,10,SHORT,bearish,789.29,793.0,768.88,793.0,LOSS,-1000.0,True,1.483,0.793,0.326,0.47,0.35,1.16,10,False,False,True,15.574,1-1.5%,>70%
2020-04-30,Thursday,11:02,11,SHORT,bearish,832.55,835.69,815.26,815.26,WIN,5500.0,True,3.429,0.375,0.065,0.378,5.73,0.94,104,False,True,False,13.418,>3%,30-50%
2020-05-01,Friday,09:46,9,SHORT,bearish,749.13,755.2,715.79,755.2,LOSS,-1000.0,True,2.524,0.849,0.628,0.809,1.24,1.43,15,False,True,False,11.736,2-3%,>70%
2020-05-04,Monday,09:40,9,LONG,bullish,725.9,715.5,783.13,769.0,TIMEOUT,4142.24,True,1.986,0.722,0.813,1.433,4.14,0.18,522,True,True,True,12.288,1.5-2%,>70%
2020-05-05,Tuesday,09:45,9,SHORT,bearish,788.25,795.33,749.33,774.5,TIMEOUT,1943.19,True,1.793,0.242,0.459,0.898,3.68,0.64,477,False,True,False,4.698,1.5-2%,<30%
2020-05-06,Wednesday,10:08,10,SHORT,bearish,764.0,769.3,734.85,769.3,LOSS,-1000.0,False,1.245,0.814,0.117,0.694,0.55,1.13,8,True,True,False,3.678,1-1.5%,>70%
2020-05-07,Thursday,09:49,9,LONG,bullish,791.45,787.67,812.24,787.67,LOSS,-1000.0,True,1.114,0.351,0.341,0.478,0.36,1.25,8,True,False,False,3.745,1-1.5%,30-50%
2020-05-08,Friday,10:00,10,LONG,bullish,814.09,809.5,839.32,809.5,LOSS,-1000.0,True,1.394,0.142,0.241,0.564,0.85,1.29,47,True,True,True,5.022,1-1.5%,<30%
2020-05-11,Monday,09:45,9,LONG,bullish,801.97,793.56,848.22,793.56,LOSS,-1000.0,True,1.754,0.07,0.271,1.049,0.22,1.12,10,True,True,True,4.812,1.5-2%,<30%
2020-05-12,Tuesday,09:50,9,SHORT,bearish,828.0,830.8,812.6,830.8,LOSS,-1000.0,True,1.74,0.339,0.161,0.338,3.14,1.06,20,False,True,False,5.99,1.5-2%,30-50%
2020-05-13,Wednesday,10:08,10,LONG,bullish,821.86,820.0,832.09,820.0,LOSS,-1000.0,False,1.341,0.415,0.078,0.226,0.06,1.65,2,False,False,False,8.001,1-1.5%,30-50%
2020-05-14,Thursday,14:37,14,LONG,bullish,789.9,787.75,801.72,787.75,LOSS,-1000.0,True,1.384,0.388,0.011,0.272,0.22,1.1,2,True,True,True,5.625,1-1.5%,30-50%
2020-05-15,Friday,10:57,10,LONG,bullish,793.97,791.81,805.82,791.81,LOSS,-1000.0,False,1.249,0.173,0.083,0.271,0.48,1.48,3,False,False,False,2.922,1-1.5%,<30%
2020-05-18,Monday,10:30,10,SHORT,bearish,819.58,821.89,806.83,821.89,LOSS,-1000.0,False,0.934,0.59,0.189,0.283,0.6,1.24,9,True,False,True,3.806,0.5-1%,50-70%
2020-05-19,Tuesday,09:46,9,SHORT,bearish,807.39,811.49,784.84,811.49,LOSS,-1000.0,False,0.988,0.362,0.101,0.508,0.32,1.06,6,True,True,False,2.087,0.5-1%,30-50%
2020-05-20,Wednesday,10:51,10,SHORT,bearish,815.92,817.43,807.61,817.43,LOSS,-1000.0,False,0.998,0.376,0.158,0.185,0.67,1.05,4,True,True,False,1.74,0.5-1%,30-50%
2020-05-21,Thursday,10:29,10,SHORT,bearish,810.68,812.55,800.42,800.42,WIN,5500.0,False,0.994,0.252,0.04,0.23,6.74,0.19,47,True,False,True,4.5,0.5-1%,<30%
2020-05-22,Friday,11:35,11,SHORT,bearish,816.62,818.29,807.41,818.29,LOSS,-1000.0,False,1.103,0.333,0.104,0.205,0.21,1.16,2,True,False,True,2.421,1-1.5%,30-50%
2020-05-26,Tuesday,13:27,13,SHORT,bearish,824.56,825.5,819.39,819.39,WIN,5500.0,False,1.157,0.605,0.002,0.114,5.84,0.76,45,True,True,False,2.768,1-1.5%,50-70%
2020-05-27,Wednesday,15:35,15,SHORT,bearish,816.72,817.79,810.82,817.79,LOSS,-1000.0,False,1.828,0.289,0.123,0.131,0.2,1.42,2,True,True,False,5.228,1.5-2%,<30%
2020-05-28,Thursday,10:22,10,LONG,bullish,816.49,815.21,823.53,815.21,LOSS,-1000.0,False,1.053,0.535,0.074,0.157,0.89,1.31,6,False,False,False,2.832,1-1.5%,50-70%
2020-05-29,Friday,10:34,10,LONG,bullish,812.88,810.86,823.99,810.86,LOSS,-1000.0,True,0.674,0.257,0.13,0.248,0.0,1.43,7,True,True,True,4.131,0.5-1%,<30%
2020-06-01,Monday,10:10,10,LONG,bullish,879.93,877.16,895.16,877.16,LOSS,-1000.0,True,1.681,0.461,0.138,0.315,0.02,1.4,2,True,True,True,6.353,1.5-2%,30-50%
2020-06-02,Tuesday,10:23,10,LONG,bullish,896.22,894.54,905.48,894.54,LOSS,-1000.0,False,0.965,0.373,0.343,0.188,1.34,1.59,7,False,False,False,4.239,0.5-1%,30-50%
2020-06-03,Wednesday,15:22,15,LONG,bullish,884.07,883.23,888.69,883.23,LOSS,-1000.0,False,0.714,0.805,0.044,0.095,2.87,1.63,31,False,True,True,2.023,0.5-1%,>70%
2020-06-04,Thursday,10:22,10,SHORT,bearish,888.46,890.62,876.58,890.62,LOSS,-1000.0,True,0.773,0.358,0.164,0.243,0.12,1.07,9,False,True,False,4.212,0.5-1%,30-50%
2020-06-05,Friday,13:58,13,LONG,bullish,875.93,875.13,880.3,875.13,LOSS,-1000.0,False,0.828,0.52,0.03,0.091,0.72,1.41,5,False,True,True,2.361,0.5-1%,50-70%
2020-06-08,Monday,12:59,12,LONG,bullish,929.87,929.0,934.62,934.62,WIN,5500.0,True,1.608,0.316,0.13,0.093,5.8,0.11,6,True,True,True,8.919,1.5-2%,30-50%
2020-06-09,Tuesday,10:34,10,SHORT,bearish,935.64,936.87,928.87,936.87,LOSS,-1000.0,False,1.301,0.556,0.026,0.132,0.94,1.11,3,True,True,False,3.246,1-1.5%,50-70%
2020-06-10,Wednesday,10:09,10,LONG,bullish,1006.3,1001.15,1034.66,1001.15,LOSS,-1000.0,False,1.563,0.183,0.035,0.512,0.13,1.42,2,False,True,True,10.33,1.5-2%,<30%
2020-06-11,Thursday,09:49,9,LONG,bullish,993.8,990.64,1011.17,1011.17,WIN,5500.0,True,1.01,0.486,0.083,0.318,6.21,0.84,22,True,False,False,5.482,1-1.5%,30-50%
2020-06-12,Friday,09:57,9,SHORT,bearish,973.82,978.32,949.07,978.32,LOSS,-1000.0,False,1.425,0.247,0.201,0.462,0.67,1.57,3,True,True,False,8.29,1-1.5%,<30%
2020-06-15,Monday,10:37,10,LONG,bullish,936.99,931.77,965.7,965.7,WIN,5500.0,False,1.541,0.457,0.054,0.557,5.65,0.84,124,False,True,True,11.343,1.5-2%,30-50%
2020-06-16,Tuesday,10:10,10,SHORT,bearish,996.49,1000.0,977.18,977.18,WIN,5500.0,False,1.65,0.913,0.11,0.352,5.98,1.0,46,True,True,False,5.752,1.5-2%,>70%
2020-06-17,Wednesday,16:41,16,SHORT,bearish,989.57,989.94,987.54,989.94,LOSS,-1000.0,True,0.965,0.461,0.008,0.037,0.0,1.16,1,False,True,False,2.833,0.5-1%,30-50%
2020-06-18,Thursday,19:50,19,SHORT,bearish,1010.3,1010.69,1008.15,1010.69,LOSS,-1000.0,True,1.991,0.811,0.034,0.039,0.0,1.79,1,False,False,True,2.483,1.5-2%,>70%
2020-06-19,Friday,09:49,9,SHORT,bearish,1007.87,1009.99,996.24,996.24,WIN,5500.0,False,0.873,0.262,0.251,0.21,6.0,0.85,149,True,True,False,2.802,0.5-1%,<30%
2020-06-22,Monday,12:10,12,LONG,bullish,999.36,998.53,1003.91,998.53,LOSS,-1000.0,True,0.55,0.101,0.132,0.083,1.68,1.04,14,True,False,False,1.883,0.5-1%,<30%
2020-06-23,Tuesday,12:52,12,LONG,bullish,1002.85,1001.61,1009.65,1001.61,LOSS,-1000.0,True,0.701,0.144,0.04,0.123,0.36,1.08,2,True,False,False,1.794,0.5-1%,<30%
2020-06-24,Wednesday,10:32,10,SHORT,bearish,978.64,982.86,955.46,982.86,LOSS,-1000.0,True,0.78,0.228,0.129,0.431,1.11,1.03,12,False,True,False,5.019,0.5-1%,<30%
2020-06-25,Thursday,10:26,10,LONG,bullish,961.45,957.11,985.32,957.11,LOSS,-1000.0,False,1.289,0.449,0.148,0.451,1.46,1.01,24,False,True,True,5.858,1-1.5%,30-50%
2020-06-26,Friday,09:48,9,SHORT,bearish,983.87,986.59,968.94,968.94,WIN,5500.0,False,0.878,0.318,0.355,0.276,5.81,0.04,33,True,True,False,4.371,0.5-1%,30-50%
2020-06-29,Monday,10:39,10,LONG,bullish,986.11,982.14,1007.95,982.14,LOSS,-1000.0,False,1.069,0.605,0.066,0.403,0.22,1.4,9,False,True,True,6.523,1-1.5%,50-70%
2020-06-30,Tuesday,09:43,9,LONG,bullish,1025.0,1020.7,1048.65,1048.65,WIN,5500.0,True,1.313,0.726,0.235,0.42,5.53,0.44,43,True,True,True,8.638,1-1.5%,>70%
2020-07-01,Wednesday,09:59,9,LONG,bullish,1111.39,1105.68,1142.81,1137.99,TIMEOUT,4656.59,True,2.242,0.57,0.625,0.514,4.88,0.68,493,True,True,True,6.764,2-3%,50-70%
2020-07-02,Thursday,10:12,10,SHORT,bearish,1209.1,1216.92,1166.09,1216.92,LOSS,-1000.0,True,2.557,0.133,0.1,0.647,3.01,1.01,394,False,False,True,7.526,2-3%,<30%
2020-07-06,Monday,09:54,9,LONG,bullish,1297.64,1288.76,1346.51,1346.51,WIN,5500.0,True,1.429,0.348,0.201,0.685,5.64,0.68,328,True,True,True,15.513,1-1.5%,30-50%
2020-07-07,Tuesday,11:33,11,SHORT,bearish,1407.4,1420.7,1334.25,1381.0,TIMEOUT,1984.98,True,2.946,0.582,0.34,0.945,3.11,0.29,411,False,True,False,6.498,2-3%,50-70%
2020-07-08,Wednesday,10:24,10,SHORT,bearish,1402.11,1405.68,1382.47,1382.47,WIN,5500.0,True,1.075,0.453,0.075,0.255,5.89,0.61,59,False,True,False,7.669,1-1.5%,30-50%
2020-07-09,Thursday,09:40,9,SHORT,bearish,1388.17,1393.97,1356.27,1393.97,LOSS,-1000.0,True,1.542,0.282,0.402,0.418,0.37,1.01,2,False,False,True,4.166,1.5-2%,<30%
2020-07-10,Friday,10:19,10,LONG,bullish,1394.07,1390.0,1416.49,1416.49,WIN,5500.0,False,1.444,0.833,0.084,0.292,5.91,0.96,39,False,True,True,12.751,1-1.5%,>70%
2020-07-13,Monday,11:02,11,LONG,bullish,1763.29,1756.11,1802.77,1756.11,LOSS,-1000.0,True,4.309,0.567,0.341,0.407,1.35,1.02,15,True,False,False,21.771,>3%,50-70%
2020-07-14,Tuesday,10:08,10,SHORT,bearish,1492.02,1512.99,1376.68,1512.99,LOSS,-1000.0,True,3.444,0.13,0.484,1.405,2.91,1.05,23,False,False,True,11.825,>3%,<30%
2020-07-15,Wednesday,10:00,10,LONG,bullish,1506.06,1501.26,1532.46,1501.26,LOSS,-1000.0,False,2.285,0.862,0.277,0.319,0.8,1.05,1,False,False,False,8.755,2-3%,>70%
2020-07-16,Thursday,12:42,12,LONG,bullish,1508.44,1505.8,1522.99,1505.8,LOSS,-1000.0,True,1.886,0.483,0.21,0.175,0.85,1.67,4,True,False,False,5.828,1.5-2%,30-50%
2020-07-17,Friday,10:01,10,SHORT,bearish,1512.55,1518.9,1477.59,1501.44,TIMEOUT,1747.44,True,1.673,0.328,0.163,0.42,3.55,0.54,409,False,False,True,3.172,1.5-2%,30-50%
2020-07-20,Monday,10:19,10,SHORT,bearish,1505.0,1507.73,1489.96,1507.73,LOSS,-1000.0,False,1.027,0.123,0.149,0.182,4.19,1.04,119,True,False,True,12.548,1-1.5%,<30%
2020-07-21,Tuesday,09:45,9,SHORT,bearish,1622.64,1646.26,1492.72,1646.26,LOSS,-1000.0,True,2.182,0.756,0.504,1.456,0.87,1.01,10,False,True,False,8.333,2-3%,>70%
2020-07-22,Wednesday,10:43,10,SHORT,bearish,1589.16,1593.3,1566.39,1566.39,WIN,5500.0,True,1.931,0.579,0.126,0.261,5.8,0.11,9,False,False,True,10.257,1.5-2%,50-70%
2020-07-23,Thursday,10:51,10,SHORT,bearish,1615.96,1623.99,1571.8,1571.8,WIN,5500.0,False,3.678,0.736,0.117,0.497,5.91,0.13,88,True,True,False,12.405,>3%,>70%
2020-07-24,Friday,09:45,9,SHORT,bearish,1391.83,1403.79,1326.05,1403.79,LOSS,-1000.0,True,2.267,0.173,0.956,0.859,2.11,1.02,12,False,True,False,7.165,2-3%,<30%
2020-07-27,Monday,09:45,9,LONG,bullish,1445.56,1435.06,1503.27,1435.06,LOSS,-1000.0,False,1.754,0.638,0.408,0.726,0.11,1.16,3,False,True,True,12.241,1.5-2%,50-70%
2020-07-28,Tuesday,10:20,10,LONG,bullish,1522.44,1510.36,1588.88,1510.36,LOSS,-1000.0,True,1.302,0.104,0.136,0.793,0.82,1.03,15,True,False,False,6.241,1-1.5%,<30%
2020-07-29,Wednesday,10:47,10,SHORT,bearish,1503.81,1507.46,1483.75,1507.46,LOSS,-1000.0,True,1.852,0.179,0.113,0.243,0.91,1.11,9,False,False,True,3.919,1.5-2%,<30%
2020-07-30,Thursday,11:48,11,LONG,bullish,1498.01,1495.0,1514.57,1495.0,LOSS,-1000.0,True,1.463,0.155,0.188,0.201,5.06,1.18,121,True,True,True,2.889,1-1.5%,<30%
2020-07-31,Friday,09:54,9,SHORT,bearish,1489.51,1496.08,1453.4,1453.4,WIN,5500.0,False,1.264,0.525,0.052,0.441,5.56,0.73,136,True,True,False,7.137,1-1.5%,50-70%
2020-08-03,Monday,10:00,10,LONG,bullish,1476.19,1470.64,1506.71,1470.64,LOSS,-1000.0,True,1.132,0.35,0.066,0.376,1.28,1.43,9,True,True,True,4.608,1-1.5%,30-50%
2020-08-04,Tuesday,10:03,10,SHORT,bearish,1512.0,1515.55,1492.48,1492.48,WIN,5500.0,True,1.92,0.776,0.04,0.235,5.64,0.13,25,False,False,True,4.404,1.5-2%,>70%
